depth_cat,time_s,date,pressure,descent_rate,PAR,temp,density,oxygen_conc,perc_ox_sat,fluorescence,c_star_at0,c_star_tr0,station
1354.5,2303.1479,2023-09-27,1354.7479,0.70855,0.0095524200001,3.2802075,1033.748855,58.820775,18.299975,0.4195985,0.43123,89.78093,Deep
1355,2303.9352222222224,2023-09-27,1355.2413888888889,0.6263333333333333,0.010992283333333333,3.28015,1033.7510555555555,58.89877777777778,18.324194444444444,0.4177855555555556,0.43212222222222224,89.76073333333333,Deep
1355.5,2304.625,2023-09-27,1355.7488666666666,0.6452666666666667,0.013977080000000001,3.280196666666667,1033.75335,58.830666666666666,18.303033333333335,0.4197806666666667,0.4322933333333333,89.75686,Deep
1356,2305.2083076923077,2023-09-27,1356.2683846153845,0.7352307692307692,0.011537284615384615,3.280119230769231,1033.7557846153845,58.65446153846154,18.248153846153848,0.4237838461538462,0.4320846153846154,89.7615846153846,Deep
1356.5,2305.7083636363636,2023-09-27,1356.7740000000001,0.8424545454545455,0.013487181818181818,3.2800727272727275,1033.7580863636363,58.755227272727275,18.2795,0.42224727272727275,0.4318,89.76802727272727,Deep
1357,2306.125,2023-09-27,1357.2458888888889,0.9393333333333334,0.018777666666666668,3.27985,1033.7603166666665,58.69222222222222,18.259888888888888,0.42002666666666666,0.43248888888888887,89.75243333333333,Deep
1357.5,2306.5208000000002,2023-09-27,1357.7244,1.0308,0.0167978,3.28001,1033.762385,58.6312,18.240949999999998,0.42051500000000003,0.43277,89.74607,Deep
1358,2306.9375,2023-09-27,1358.2519,1.1245,0.0108107,3.27889,1033.765275,58.8651,18.31325,0.419414,0.432,89.7635,Deep
1358.5,2307.3333333333335,2023-09-27,1358.7635555555555,1.1977777777777778,0.015364000000000001,3.276483333333333,1033.7679166666667,58.86772222222222,18.312944444444444,0.4224688888888889,0.43248888888888887,89.75243333333333,Deep
1359,2307.7291999999998,2023-09-27,1359.2891,1.2558,0.0159324,3.27575,1033.77047,58.97225,18.34505,0.421615,0.43266,89.74856,Deep
1359.5,2308.104125,2023-09-27,1359.819125,1.298125,0.016449000000000002,3.2748,1033.77301875,58.788375,18.2875,0.4198725,0.4326875,89.7479375,Deep
1360,2308.4375,2023-09-27,1360.250875,1.320375,0.014327175000000001,3.2746375,1033.774975,58.632,18.238625,0.4184975,0.4324125,89.7541625,Deep
1360.5,2308.8125,2023-09-27,1360.7482,1.3368,0.0146819,3.27407,1033.7773399999999,58.4605,18.18515,0.418681,0.43233,89.75603,Deep
1361,2309.2083333333335,2023-09-27,1361.2621111111112,1.336111111111111,0.011204122222222222,3.2732833333333335,1033.7798277777779,58.67411111111111,18.2515,0.4208411111111111,0.43248888888888887,89.75243333333333,Deep
1361.5,2309.6041999999998,2023-09-27,1361.7489,1.318,0.01253695,3.2708,1033.7825950000001,58.5714,18.21835,0.419047,0.43255,89.75104999999999,Deep
1362,2310.0416363636364,2023-09-27,1362.254181818182,1.2740909090909092,0.0123193,3.2683454545454547,1033.7853636363636,58.78395454545455,18.2835,0.4192490909090909,0.4322,89.75897272727272,Deep
1362.5,2310.5625,2023-09-27,1362.7837857142858,1.1927142857142856,0.013878042857142857,3.2649285714285714,1033.78835,58.80446428571429,18.288214285714286,0.4183678571428572,0.4323142857142857,89.75638571428571,Deep
1363,2311.145857142857,2023-09-27,1363.2738571428572,1.0537857142857143,0.012807814285714286,3.2638607142857143,1033.790432142857,58.80003571428571,18.28632142857143,0.41679785714285716,0.4316857142857143,89.77061428571429,Deep
1363.5,2312.0208214285713,2023-09-27,1363.7706785714286,0.7763214285714286,0.014083771428571428,3.2634142857142856,1033.7927124999999,58.732303571428574,18.265107142857143,0.42203178571428573,0.4314107142857143,89.77683928571429,Deep
1364,2313.125,2023-09-27,1364.23656,0.47744,0.012357288,3.263014,1033.794694,58.8671,18.30678,0.4194888,0.432176,89.759516,Deep
1364.5,2314.0625,2023-09-27,1364.7095,0.44215,0.01154251,3.2631625,1033.7968975000001,58.9084,18.319725,0.420697,0.43145,89.77595,Deep
1365,2314.7916666666665,2023-09-27,1365.2398666666668,0.5612666666666667,0.010450673333333334,3.2628166666666667,1033.7995733333335,58.9029,18.317899999999998,0.41953666666666667,0.4319266666666667,89.76516,Deep
1365.5,2315.3333636363636,2023-09-27,1365.7296363636365,0.7033636363636364,0.011998445454545455,3.2603863636363637,1033.8023090909091,58.94868181818182,18.331,0.41825,0.432,89.7635,Deep
1366,2315.8125,2023-09-27,1366.2195833333333,0.83525,0.016266083333333334,3.2579333333333333,1033.8051,58.98083333333333,18.34,0.4206375,0.43264166666666665,89.748975,Deep
1366.5,2316.2916363636364,2023-09-27,1366.7672727272727,0.9588181818181818,0.013952363636363636,3.255768181818182,1033.807890909091,59.008863636363635,18.347727272727273,0.42224727272727275,0.4325,89.75218181818182,Deep
1367,2316.6875,2023-09-27,1367.253125,1.05325,0.013386750000000001,3.25415,1033.81026875,59.056,18.361625,0.41895625000000003,0.43227499999999996,89.75727499999999,Deep
1367.5,2317.0416666666665,2023-09-27,1367.7156666666667,1.1335555555555556,0.017787666666666667,3.2536055555555556,1033.8125722222223,59.08116666666667,18.36916666666667,0.41880333333333336,0.4331,89.7386,Deep
